ADODO		195	245	DCT AMTAP DCT KUVOX DCT GOW L612 CALDA DCT KEPAD L151 KIDLI N859 CPT Y321 PEPIS Q41 SAM M195 MARUK N621		LELNA	Notes: 272 - 404 - 453
ADODO		195	245	DCT AMTAP DCT KUVOX DCT GOW L612 HON N859 CPT Y321 PEPIS Q41 SAM M195 MARUK N621		LELNA	Notes: 453
ADODO		195	245	DCT AMTAP DCT KUVOX DCT GOW L612 HON N859 CPT Y321 PEPIS Q41 SAM N621		LELNA	Notes: 272 - 404
ADODO		195	245	DCT AMTAP DCT OBUBA DCT GOW L612 CALDA DCT KEPAD L151 KIDLI N859 CPT Y321 PEPIS Q41 SAM M195 MARUK N621		LELNA	Notes: 453
ADODO		195	245	DCT AMTAP DCT OBUBA DCT GOW L612 CALDA DCT KEPAD L151 KIDLI N859 CPT Y321 PEPIS Q41 SAM N621		LELNA	Notes: 404
ADODO		195	245	DCT AMTAP DCT OBUBA DCT GOW L612 HON N859 CPT Y321 PEPIS Q41 SAM M195 MARUK N621		LELNA	Notes: 453
ADODO		195	245	DCT AMTAP DCT OBUBA DCT GOW L612 HON N859 CPT Y321 PEPIS Q41 SAM N621		LELNA	Notes: 404
ADODO		195	245	DCT AMTAP DCT STN DCT GOW L612 CALDA DCT KEPAD L151 KIDLI N859 CPT Y321 PEPIS Q41 SAM M195 MARUK N621		LELNA	
ADODO		195	245	DCT AMTAP DCT STN DCT GOW L612 CALDA DCT KEPAD L151 KIDLI N859 CPT Y321 PEPIS Q41 SAM N621		LELNA	Notes: 272 - 333 - 419
ADODO		195	245	DCT AMTAP DCT STN DCT GOW L612 HON N859 CPT Y321 PEPIS Q41 SAM M195 MARUK N621		LELNA	Notes: 453
ADODO		195	245	DCT AMTAP DCT STN DCT GOW L612 HON N859 CPT Y321 PEPIS Q41 SAM N621		LELNA	Notes: 272 - 333 - 419
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS UN864 SUBUK DCT KEPAD L151 KIDLI UN859 CPT Y321 PEPIS Q41 SAM M195 MARUK N621		LELNA	Notes: 453
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS UN864 SUBUK DCT KEPAD L151 KIDLI UN859 CPT Y321 PEPIS Q41 SAM N621		LELNA	Notes: 272 - 333
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 DCS UN864 SUBUK DCT KEPAD L151 KIDLI UN859 CPT Y321 PEPIS Q41 SAM N63		LELNA	Notes: 272 - 333
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 HON UN859 CPT Y321 PEPIS Q41 SAM M195 MARUK N621		LELNA	Notes: 453
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 HON UN859 CPT Y321 PEPIS Q41 SAM N621		LELNA	Notes: 272
ADODO		255	660	DCT AMTAP <FRA> ELBUS UL612 HON UN859 CPT Y321 PEPIS Q41 SAM N63		LELNA	Notes: 453
ADODO		255	660	DCT AMTAP <FRA> GIVEM P58 PELET L7		LONAM	Notes: 66 - 125 - 467
ADODO		255	660	DCT AMTAP <FRA> TIMUP L7		LONAM	Notes: 125 - 66
ADODO		255	660	DCT AMTAP <FRA> TLA N97 NATEB N610		LONAM	Notes: 467
